,unique_id,ds,ARIMA,SARIMA,y
688,11217,2025-03-01,0.6024608787878786,0.6024608787878786,0.602158
689,11217,2025-04-01,0.6024608787878786,0.6024608787878786,0.705735
690,11217,2025-05-01,0.6024608787878786,0.6024608787878786,0.738387
691,11217,2025-06-01,0.6024608787878786,0.6024608787878786,1.35419
692,11217,2025-07-01,0.6024608787878786,0.6024608787878786,0.725099
693,11217,2025-08-01,0.6024608787878786,0.6024608787878786,0.7541800000000001
694,11217,2025-09-01,0.6024608787878786,0.6024608787878786,0.866102
695,11217,2025-10-01,0.6024608787878786,0.6024608787878786,0.7238020000000001
696,11221,2023-11-01,2.3652805020339143,2.3652805020339143,2.646382
697,11221,2023-12-01,2.339711129254779,2.339711129254779,2.291664
698,11221,2024-01-01,2.314141756475644,2.314141756475644,2.3454099999999998
699,11221,2024-02-01,2.2885723836965086,2.2885723836965086,3.0964519999999998
700,11221,2024-03-01,2.263003010917373,2.263003010917373,2.492509
701,11221,2024-04-01,2.237433638138238,2.237433638138238,2.669573
702,11221,2024-05-01,2.211864265359103,2.211864265359103,2.702987
703,11221,2024-06-01,2.1862948925799675,2.1862948925799675,2.733142
704,11221,2024-07-01,2.160725519800832,2.160725519800832,2.5867430000000002
705,11221,2024-08-01,2.135156147021697,2.135156147021697,2.821064
706,11221,2024-09-01,2.109586774242562,2.109586774242562,2.799832
707,11221,2024-10-01,2.0840174014634263,2.0840174014634263,2.777805
708,11221,2024-11-01,2.058448028684291,2.058448028684291,2.917336
709,11221,2024-12-01,2.032878655905156,2.032878655905156,2.85923
710,11221,2025-01-01,2.0073092831260206,2.0073092831260206,2.88437
711,11221,2025-02-01,1.9817399103468853,1.9817399103468853,3.090735
712,11221,2025-03-01,1.95617053756775,1.95617053756775,2.785189
713,11221,2025-04-01,1.9306011647886148,1.9306011647886148,9.817787
714,11221,2025-05-01,1.9050317920094795,1.9050317920094795,2.8114529999999998
715,11221,2025-06-01,1.8794624192303442,1.8794624192303442,3.014287
716,11221,2025-07-01,1.853893046451209,1.853893046451209,2.862768
717,11221,2025-08-01,1.8283236736720736,1.8283236736720736,2.9687390000000002
718,11221,2025-09-01,1.8027543008929383,1.8027543008929383,3.166076
719,11221,2025-10-01,1.777184928113803,1.777184928113803,3.048482
720,11222,2023-11-01,2.478362148052309,2.1422537682588154,2.30984
721,11222,2023-12-01,2.5108302321358265,2.065367768258816,2.448637
722,11222,2024-01-01,2.4981768525816634,1.717374768258816,3.251811
723,11222,2024-02-01,2.5031080956365312,1.793939768258816,2.693912
724,11222,2024-03-01,2.5011863040738826,1.600513768258815,2.545112
725,11222,2024-04-01,2.5019352598177336,2.075187768258816,2.7115769999999997
726,11222,2024-05-01,2.501643378680804,1.7125727682588159,2.765197
727,11222,2024-06-01,2.5017571298587535,2.077275768258816,2.842359
728,11222,2024-07-01,2.501712799037581,2.341068768258816,2.688551
729,11222,2024-08-01,2.5017300755330094,2.263527768258816,2.854324
730,11222,2024-09-01,2.5017233425809366,2.0597537682588154,2.8572759999999997
731,11222,2024-10-01,2.501725966529978,2.2735287682588163,2.673133
732,11222,2024-11-01,2.501724943931199,1.8541085365176313,2.809488
733,11222,2024-12-01,2.501725342455807,1.7772225365176317,2.559722
734,11222,2025-01-01,2.5017251871438053,1.429229536517632,2.87126
735,11222,2025-02-01,2.5017252476716054,1.505794536517632,2.793174
736,11222,2025-03-01,2.5017252240828642,1.312368536517631,2.503839
737,11222,2025-04-01,2.501725233275809,1.7870425365176317,12.193243
738,11222,2025-05-01,2.501725229693158,1.4244275365176318,2.896306
739,11222,2025-06-01,2.5017252310893796,1.7891305365176318,2.9614920000000002
740,11222,2025-07-01,2.5017252305452478,2.052923536517632,2.918835
741,11222,2025-08-01,2.5017252307573057,1.9753825365176318,2.851098
742,11222,2025-09-01,2.501725230674663,1.7716085365176313,2.890055
743,11222,2025-10-01,2.50172523070687,1.9853835365176322,2.846233
744,11223,2023-11-01,0.03809319564374787,0.04209847955173022,0.042832999999999996
745,11223,2023-12-01,0.03589670839979165,0.045233803985120905,0.043783
746,11223,2024-01-01,0.03453951522420182,0.035903390830121826,0.042094
747,11223,2024-02-01,0.033700915627989304,0.034254757329261094,0.046724
748,11223,2024-03-01,0.03318275115780461,0.029684365232031888,0.035547
749,11223,2024-04-01,0.03286258117516401,0.03298692834447551,0.037392
750,11223,2024-05-01,0.03266475051775218,0.022273851213962713,0.02841
751,11223,2024-06-01,0.03254251242194691,0.023822758028186054,0.029481
752,11223,2024-07-01,0.03246698240925027,0.028488368256295037,0.03231
753,11223,2024-08-01,0.03242031297464912,0.027957967148106763,0.032050999999999996
754,11223,2024-09-01,0.03239147627717973,0.035816395273544396,0.034242999999999996
755,11223,2024-10-01,0.03237365829570969,0.04165241410184299,0.068538
756,11223,2024-11-01,0.03236264869712428,0.042100800416556984,0.069675
757,11223,2024-12-01,0.03235584594782209,0.04523502425908279,0.070692
758,11223,2025-01-01,0.03235164257948768,0.03590403243084104,0.07449599999999999
759,11223,2025-02-01,0.03234904534937234,0.03425509467275588,0.084496
760,11223,2025-03-01,0.03234744054014904,0.029684542601897703,0.064483
761,11223,2025-04-01,0.032346448940433634,0.0329870216027413,0.17532899999999998
762,11223,2025-05-01,0.03234583623832468,0.022273900247681593,0.04829
763,11223,2025-06-01,0.032345457654236284,0.023822783809338714,0.044105
764,11223,2025-07-01,0.03234522372993621,0.028488381811616715,0.050787
765,11223,2025-08-01,0.032345079189846325,0.027957974275280177,0.055866
766,11223,2025-09-01,0.032344989879596914,0.03581639902089928,0.070708
767,11223,2025-10-01,0.03234493469545626,0.041652416072142824,0.078405
768,11224,2023-11-01,2.557482197995453,2.3011892427841953,2.717557
769,11224,2023-12-01,2.5988827009802575,2.3088530435981176,2.430667
770,11224,2024-01-01,2.6244288986933735,2.2340170435981186,2.568856
771,11224,2024-02-01,2.6401921906958195,2.1544800435981175,2.804519
772,11224,2024-03-01,2.64991893663057,1.9433170435981189,2.524443
773,11224,2024-04-01,2.6559208292850043,2.253422043598119,2.904873
774,11224,2024-05-01,2.659624299662148,2.1496480435981185,2.829914
775,11224,2024-06-01,2.661909527610077,2.6151850435981183,3.0646240000000002
776,11224,2024-07-01,2.663319628472831,2.6261170435981183,3.015513
777,11224,2024-08-01,2.66418973180101,2.606256043598118,2.932022
778,11224,2024-09-01,2.664726629424226,2.3694710435981183,2.818
779,11224,2024-10-01,2.6650579223275854,2.331338043598118,2.715834
780,11224,2024-11-01,2.6652623467524115,2.1421392863823137,2.6708760000000002
781,11224,2024-12-01,2.665388486929402,2.149803087196236,2.5513339999999998
782,11224,2025-01-01,2.665466321778465,2.074967087196237,2.7206639999999997
783,11224,2025-02-01,2.6655143498046914,1.9954300871962358,2.762116
784,11224,2025-03-01,2.6655439855183976,1.7842670871962372,2.5332320000000004
785,11224,2025-04-01,2.665562272247957,2.0943720871962372,21.634422
786,11224,2025-05-01,2.6655735560820935,1.9905980871962368,4.820885
787,11224,2025-06-01,2.6655805187766752,2.4561350871962366,3.043147
788,11224,2025-07-01,2.6655848151102846,2.4670670871962366,2.937634
789,11224,2025-08-01,2.665587466164738,2.4472060871962364,2.995109
790,11224,2025-09-01,2.6655891019989992,2.2104210871962366,2.758378
791,11224,2025-10-01,2.6655901113912157,2.1722880871962365,2.699112
792,11225,2023-11-01,2.887966164608999,2.887966164608999,3.076021
793,11225,2023-12-01,2.824313607368882,2.824313607368882,2.91656
794,11225,2024-01-01,2.7894144395429143,2.7894144395429143,2.902649
795,11225,2024-02-01,2.7702800643072023,2.7702800643072023,3.0206720000000002
796,11225,2024-03-01,2.7597891460856907,2.7597891460856907,2.883756
797,11225,2024-04-01,2.754037227678393,2.754037227678393,1.075888
798,11225,2024-05-01,2.7508835890105807,2.7508835890105807,5.4716569999999995
799,11225,2024-06-01,2.7491545246979676,2.7491545246979676,3.3955260000000003
800,11225,2024-07-01,2.7482065202776558,2.7482065202776558,1.739278
801,11225,2024-08-01,2.7476867522306407,2.7476867522306407,2.623101
802,11225,2024-09-01,2.7474017758983478,2.7474017758983478,3.159326
803,11225,2024-10-01,2.747245530222159,2.747245530222159,3.200512
804,11225,2024-11-01,2.747159864471845,2.747159864471845,3.2984099999999996
805,11225,2024-12-01,2.747112895999143,2.747112895999143,3.1116020000000004
806,11225,2025-01-01,2.7470871443140195,2.7470871443140195,3.045183
807,11225,2025-02-01,2.7470730252837727,2.7470730252837727,3.521074
808,11225,2025-03-01,2.747065284158711,2.747065284158711,3.311577
809,11225,2025-04-01,2.747061039885827,2.747061039885827,34.88283
810,11225,2025-05-01,2.747058712852977,2.747058712852977,3.176665
811,11225,2025-06-01,2.747057436996774,2.747057436996774,3.287624
812,11225,2025-07-01,2.747056737475472,2.747056737475472,2.794978
813,11225,2025-08-01,2.747056353944749,2.747056353944749,3.090636
814,11225,2025-09-01,2.7470561436640675,2.7470561436640675,3.044312
815,11225,2025-10-01,2.7470560283722225,2.7470560283722225,2.881313
816,11226,2023-11-01,1.756336272003329,1.756336272003329,2.0605510000000002
817,11226,2023-12-01,1.7591289315441088,1.7591289315441088,1.709141
818,11226,2024-01-01,1.7591289315441088,1.7591289315441088,1.8890939999999998
819,11226,2024-02-01,1.7591289315441088,1.7591289315441088,1.6530399999999998
820,11226,2024-03-01,1.7591289315441088,1.7591289315441088,1.836278
821,11226,2024-04-01,1.7591289315441088,1.7591289315441088,1.943911
822,11226,2024-05-01,1.7591289315441088,1.7591289315441088,2.0080210000000003
823,11226,2024-06-01,1.7591289315441088,1.7591289315441088,2.019365
824,11226,2024-07-01,1.7591289315441088,1.7591289315441088,2.089288
